order_id,date,category,product,region,salesperson,quantity,unit_price,discount_pct,payment_method,customer_age,rating,revenue
11529,2023-05-25 08:00:00,Clothing,Product_987,East,Agent_02,30,361.13,22.2,PayPal,70.0,,8428.77
11530,2023-05-25 16:00:00,Clothing,Product_995,East,Agent_07,46,428.01,18.8,Cash,49.0,2.0,15987.03
11531,2023-05-26 00:00:00,Food,Product_241,West,Agent_13,37,132.19,,PayPal,69.0,2.6,3443.29
11532,2023-05-26 08:00:00,Home,Product_412,Central,Agent_06,28,15.35,16.0,Bank Transfer,41.0,3.0,361.03
11533,2023-05-26 16:00:00,Clothing,Product_264,,Agent_11,31,115.43,3.4,Cash,,3.1,3456.67
11534,2023-05-27 00:00:00,Books,Product_413,North,Agent_14,11,32.98,24.8,Bank Transfer,29.0,,272.81
11535,2023-05-27 08:00:00,Electronics,Product_120,North,Agent_01,23,56.18,,Debit Card,69.0,1.2,1193.94
11536,2023-05-27 16:00:00,Toys,Product_181,Central,Agent_02,2,218.6,23.3,Cash,,3.9,335.33
11537,2023-05-28 00:00:00,Toys,Product_680,West,Agent_07,40,118.81,28.7,PayPal,24.0,1.2,3388.46
11538,2023-05-28 08:00:00,Books,Product_230,West,Agent_01,41,260.39,20.9,PayPal,34.0,,8444.71
11539,2023-05-28 16:00:00,Clothing,Product_698,Central,Agent_15,27,130.48,17.9,Cash,51.0,4.3,2892.35
11540,2023-05-29 00:00:00,Toys,Product_829,,Agent_01,35,470.57,,PayPal,60.0,2.8,14197.1
11541,2023-05-29 08:00:00,Sports,Product_404,North,Agent_01,2,453.44,10.9,Cash,24.0,1.6,808.03
11542,2023-05-29 16:00:00,Electronics,Product_470,North,Agent_08,39,285.57,10.6,Credit Card,34.0,4.9,9956.68
11543,2023-05-30 00:00:00,Electronics,Product_956,South,Agent_04,37,180.44,19.1,PayPal,20.0,4.6,5401.11
11544,2023-05-30 08:00:00,Toys,Product_952,Central,Agent_04,21,193.67,22.5,Cash,46.0,4.1,3151.98
11545,2023-05-30 16:00:00,Food,Product_483,East,Agent_13,5,208.87,20.4,Cash,39.0,2.6,831.3
11546,2023-05-31 00:00:00,Toys,Product_544,East,Agent_02,45,365.15,6.0,PayPal,55.0,1.7,15445.84
11547,2023-05-31 08:00:00,Food,Product_524,South,Agent_11,21,228.56,14.8,Credit Card,71.0,4.8,4089.4
11548,2023-05-31 16:00:00,Toys,Product_260,South,Agent_11,29,429.08,23.7,PayPal,60.0,3.1,9494.25
11549,2023-06-01 00:00:00,Sports,Product_277,West,Agent_11,20,472.33,14.3,Cash,46.0,4.4,8095.74
11550,2023-06-01 08:00:00,Home,Product_728,South,Agent_01,38,171.29,16.1,Credit Card,,2.4,5461.07
11551,2023-06-01 16:00:00,Electronics,Product_807,South,Agent_12,20,282.54,,Bank Transfer,67.0,2.3,4345.47
11552,2023-06-02 00:00:00,Toys,Product_994,East,Agent_10,25,52.05,19.8,Debit Card,71.0,4.9,1043.6
11553,2023-06-02 08:00:00,Sports,Product_589,West,Agent_09,2,104.23,,PayPal,59.0,3.1,182.82
11554,2023-06-02 16:00:00,Food,Product_426,South,Agent_07,32,209.67,26.9,Cash,22.0,1.6,4904.6
11555,2023-06-03 00:00:00,Food,Product_697,South,Agent_04,26,107.07,4.9,Credit Card,47.0,1.9,2647.41
11556,2023-06-03 08:00:00,Electronics,Product_388,West,Agent_12,6,438.9,29.9,Credit Card,40.0,2.9,1846.01
11557,2023-06-03 16:00:00,Books,Product_692,Central,Agent_06,41,83.35,3.6,Bank Transfer,72.0,1.2,3294.33
11558,2023-06-04 00:00:00,Toys,Product_763,West,Agent_14,3,230.55,0.4,PayPal,38.0,2.9,688.88
11559,2023-06-04 08:00:00,Clothing,Product_672,East,Agent_02,33,304.82,26.7,Credit Card,73.0,2.7,7373.29
11560,2023-06-04 16:00:00,Food,Product_672,Central,Agent_07,1,347.47,7.3,Bank Transfer,43.0,4.1,322.1
11561,2023-06-05 00:00:00,Home,Product_453,North,Agent_02,5,194.62,21.9,Cash,71.0,2.4,759.99
11562,2023-06-05 08:00:00,Home,Product_127,West,Agent_10,13,435.2,24.3,Bank Transfer,64.0,4.9,4282.8
11563,2023-06-05 16:00:00,Food,Product_142,East,Agent_08,19,286.32,25.8,PayPal,38.0,1.7,4036.54
11564,2023-06-06 00:00:00,Books,Product_780,Central,Agent_08,12,222.56,29.7,Bank Transfer,37.0,,1877.52
11565,2023-06-06 08:00:00,Books,Product_522,West,Agent_01,48,38.28,8.8,Credit Card,40.0,1.4,1675.75
11566,2023-06-06 16:00:00,Sports,Product_697,South,Agent_13,25,235.02,21.3,Credit Card,21.0,3.9,4624.02
11567,2023-06-07 00:00:00,Home,Product_276,West,Agent_08,35,411.26,3.5,Debit Card,38.0,5.0,13890.31
11568,2023-06-07 08:00:00,Sports,Product_628,North,Agent_02,12,309.2,12.2,Bank Transfer,38.0,4.3,3257.73
11569,2023-06-07 16:00:00,Home,Product_709,West,Agent_06,30,416.92,25.4,Cash,18.0,3.2,9330.67
11570,2023-06-08 00:00:00,Toys,Product_593,Central,Agent_13,5,249.54,11.0,PayPal,32.0,2.9,1110.45
11571,2023-06-08 08:00:00,Toys,Product_297,Central,Agent_01,34,63.64,17.7,Debit Card,34.0,4.3,1780.77
11572,2023-06-08 16:00:00,Clothing,Product_709,West,Agent_05,22,11.75,15.1,Bank Transfer,68.0,4.7,219.47
11573,2023-06-09 00:00:00,Toys,Product_676,Central,Agent_11,39,155.09,19.4,Cash,31.0,5.0,4875.1
11574,2023-06-09 08:00:00,Clothing,Product_941,South,Agent_07,13,350.51,29.2,Debit Card,36.0,2.6,3226.09
11575,2023-06-09 16:00:00,Toys,Product_952,West,Agent_13,47,396.18,1.7,Credit Card,67.0,5.0,18303.91
11576,2023-06-10 00:00:00,Electronics,Product_616,South,Agent_10,3,151.4,17.2,PayPal,51.0,1.6,376.08
11577,2023-06-10 08:00:00,Toys,Product_613,South,Agent_01,20,250.35,25.9,Bank Transfer,23.0,2.0,3710.19
11578,2023-06-10 16:00:00,Sports,Product_121,East,Agent_15,31,213.45,14.4,Cash,62.0,1.4,5664.11
11579,2023-06-11 00:00:00,Food,Product_211,West,Agent_02,5,208.21,2.4,Credit Card,66.0,2.1,1016.06
11580,2023-06-11 08:00:00,Sports,Product_156,Central,Agent_07,24,119.52,16.8,Debit Card,23.0,4.1,2386.58
11581,2023-06-11 16:00:00,Food,Product_165,South,Agent_06,40,72.5,10.0,PayPal,70.0,4.4,2610.0
11582,2023-06-12 00:00:00,Books,Product_941,East,Agent_03,33,102.36,4.6,Debit Card,71.0,4.1,3222.5
11583,2023-06-12 08:00:00,Sports,Product_197,West,Agent_14,8,32.39,25.5,Debit Card,22.0,3.5,193.04
11584,2023-06-12 16:00:00,Books,Product_243,West,Agent_10,24,103.07,15.6,Cash,,3.1,2087.79
11585,2023-06-13 00:00:00,Clothing,Product_979,North,Agent_02,20,9.55,28.0,Credit Card,50.0,3.8,137.52
11586,2023-06-13 08:00:00,Clothing,Product_534,North,Agent_10,16,315.49,24.2,Bank Transfer,30.0,2.6,3826.26
11587,2023-06-13 16:00:00,Electronics,Product_736,South,Agent_04,12,161.61,20.8,Cash,68.0,4.4,1535.94
11588,2023-06-14 00:00:00,Toys,Product_778,North,Agent_03,13,486.71,0.2,PayPal,71.0,3.7,6314.58
11589,2023-06-14 08:00:00,Sports,Product_185,South,Agent_07,45,100.89,12.8,Debit Card,18.0,3.8,3958.92
11590,2023-06-14 16:00:00,Books,Product_687,Central,Agent_08,42,176.19,5.9,PayPal,30.0,,6963.38
11591,2023-06-15 00:00:00,Food,Product_443,South,Agent_02,39,182.13,27.3,Cash,60.0,4.5,5163.93
11592,2023-06-15 08:00:00,Clothing,Product_393,North,Agent_10,25,9.18,5.2,Cash,44.0,2.0,217.57
11593,2023-06-15 16:00:00,Toys,Product_670,Central,Agent_07,46,420.41,8.6,Bank Transfer,24.0,2.5,17675.72
11594,2023-06-16 00:00:00,Clothing,Product_749,North,Agent_08,32,20.84,15.5,Debit Card,69.0,4.1,563.51
11595,2023-06-16 08:00:00,Food,Product_710,South,Agent_06,24,470.39,7.9,Cash,20.0,3.0,10397.5
11596,2023-06-16 16:00:00,Toys,Product_803,East,Agent_06,48,446.58,6.3,PayPal,42.0,4.6,20085.38
11597,2023-06-17 00:00:00,Toys,Product_342,West,Agent_10,47,270.08,18.0,Bank Transfer,50.0,2.4,10408.88
11598,2023-06-17 08:00:00,Books,Product_930,North,Agent_01,44,274.08,2.7,PayPal,57.0,,11733.91
11599,2023-06-17 16:00:00,Books,Product_660,South,Agent_04,9,328.62,1.7,Debit Card,34.0,4.6,2907.3
11600,2023-06-18 00:00:00,Sports,Product_131,Central,Agent_14,40,196.59,11.2,Bank Transfer,62.0,2.9,6982.88
11601,2023-06-18 08:00:00,Sports,Product_490,,Agent_01,23,325.38,21.6,Bank Transfer,31.0,,5867.25
11602,2023-06-18 16:00:00,Home,Product_376,North,Agent_04,13,27.16,16.6,Bank Transfer,54.0,2.3,294.47
11603,2023-06-19 00:00:00,Home,Product_631,West,Agent_02,32,31.75,12.7,Credit Card,73.0,2.1,886.97
11604,2023-06-19 08:00:00,Electronics,Product_253,South,Agent_11,15,231.33,17.0,Bank Transfer,71.0,3.6,2880.06
11605,2023-06-19 16:00:00,Clothing,Product_482,East,Agent_13,36,277.06,11.0,PayPal,40.0,1.5,8877.0
11606,2023-06-20 00:00:00,Sports,Product_167,Central,Agent_05,49,444.47,28.1,PayPal,41.0,4.5,15659.12
11607,2023-06-20 08:00:00,Books,Product_977,South,Agent_10,5,56.81,1.6,Debit Card,46.0,4.1,279.51
11608,2023-06-20 16:00:00,Food,Product_983,Central,Agent_14,22,412.21,20.2,Cash,55.0,1.8,7236.76
11609,2023-06-21 00:00:00,Books,Product_313,North,Agent_09,16,108.97,26.7,Cash,71.0,3.8,1278.0
11610,2023-06-21 08:00:00,Clothing,Product_754,West,Agent_11,41,200.07,24.1,Credit Card,44.0,3.4,6225.98
11611,2023-06-21 16:00:00,Home,Product_475,West,Agent_15,10,161.72,,Bank Transfer,55.0,1.7,1528.25
11612,2023-06-22 00:00:00,Books,Product_843,East,Agent_12,24,203.08,8.9,Credit Card,70.0,2.1,4440.14
11613,2023-06-22 08:00:00,Electronics,Product_312,West,Agent_10,18,79.5,21.5,Debit Card,57.0,,1123.34
11614,2023-06-22 16:00:00,Clothing,Product_178,North,Agent_03,49,254.27,2.5,Debit Card,62.0,3.8,12147.75
11615,2023-06-23 00:00:00,Home,Product_825,East,Agent_08,18,401.81,24.4,Cash,67.0,,5467.83
11616,2023-06-23 08:00:00,Food,Product_727,South,Agent_03,7,223.56,21.6,Debit Card,40.0,3.1,1226.9
11617,2023-06-23 16:00:00,Home,Product_703,West,Agent_06,4,247.85,21.9,Bank Transfer,48.0,4.1,774.28
11618,2023-06-24 00:00:00,Toys,Product_881,East,Agent_04,26,425.14,3.0,PayPal,53.0,4.0,10722.03
11619,2023-06-24 08:00:00,Electronics,Product_480,North,Agent_08,5,354.5,21.5,Debit Card,34.0,3.5,1391.41
11620,2023-06-24 16:00:00,Clothing,Product_779,Central,Agent_11,16,247.77,20.4,Credit Card,54.0,4.1,3155.6
11621,2023-06-25 00:00:00,Food,Product_157,Central,Agent_06,35,132.56,24.9,Bank Transfer,20.0,2.3,3484.34
11622,2023-06-25 08:00:00,Electronics,Product_895,North,Agent_08,26,443.04,1.2,Debit Card,53.0,4.5,11380.81
11623,2023-06-25 16:00:00,Home,Product_125,,Agent_01,18,290.63,0.7,Debit Card,72.0,3.5,5194.72
11624,2023-06-26 00:00:00,Electronics,Product_980,Central,Agent_06,29,114.47,11.2,Bank Transfer,22.0,4.3,2947.83
11625,2023-06-26 08:00:00,Clothing,Product_546,East,Agent_01,23,138.21,4.5,Debit Card,63.0,,3035.78
11626,2023-06-26 16:00:00,Sports,Product_165,Central,Agent_01,14,402.55,16.8,PayPal,32.0,1.9,4688.9
11627,2023-06-27 00:00:00,Electronics,Product_859,North,Agent_08,15,26.85,27.5,Cash,,3.2,291.99
11628,2023-06-27 08:00:00,Toys,Product_353,West,Agent_15,49,496.09,11.7,Bank Transfer,66.0,2.5,21464.33
11629,2023-06-27 16:00:00,Electronics,Product_998,South,Agent_07,33,69.52,,Credit Card,23.0,3.8,1713.74
11630,2023-06-28 00:00:00,Home,Product_143,West,Agent_03,25,399.05,0.0,Debit Card,27.0,2.9,9976.25
11631,2023-06-28 08:00:00,Home,Product_196,West,Agent_06,21,200.41,5.1,Cash,71.0,4.3,3993.97
11632,2023-06-28 16:00:00,Food,Product_653,North,Agent_15,17,248.65,,Credit Card,,,4189.01
11633,2023-06-29 00:00:00,Home,Product_326,Central,Agent_09,23,440.92,9.8,Credit Card,40.0,3.7,9147.33
11634,2023-06-29 08:00:00,Books,Product_873,East,Agent_07,43,209.39,27.2,PayPal,65.0,1.9,6554.74
11635,2023-06-29 16:00:00,Clothing,Product_778,West,Agent_12,17,271.06,2.9,Cash,34.0,4.9,4474.39
11636,2023-06-30 00:00:00,Clothing,Product_535,Central,Agent_03,14,29.4,18.2,Bank Transfer,63.0,4.4,336.69
11637,2023-06-30 08:00:00,Sports,Product_890,East,Agent_14,29,6.16,13.5,Cash,37.0,4.2,154.52
11638,2023-06-30 16:00:00,Sports,Product_700,West,Agent_14,20,126.18,28.2,Cash,61.0,2.3,1811.94
11639,2023-07-01 00:00:00,Clothing,Product_478,,Agent_13,30,341.89,3.7,Credit Card,58.0,3.1,9877.2
11640,2023-07-01 08:00:00,Toys,Product_277,Central,Agent_06,19,65.03,6.4,PayPal,32.0,1.5,1156.49
11641,2023-07-01 16:00:00,Sports,Product_526,South,Agent_11,39,61.31,0.9,PayPal,61.0,3.2,2369.57
11642,2023-07-02 00:00:00,Food,Product_808,Central,Agent_04,13,208.43,13.0,Cash,63.0,1.6,2357.34
11643,2023-07-02 08:00:00,Home,Product_406,North,Agent_14,18,325.68,8.3,Cash,39.0,3.2,5375.67
11644,2023-07-02 16:00:00,Clothing,Product_878,East,Agent_13,23,357.48,26.1,Debit Card,67.0,3.6,6076.09
11645,2023-07-03 00:00:00,Sports,Product_603,South,Agent_03,46,93.33,18.1,Credit Card,69.0,2.6,3516.11
11646,2023-07-03 08:00:00,Clothing,Product_367,East,Agent_09,33,44.4,18.4,Bank Transfer,23.0,3.0,1195.6
11647,2023-07-03 16:00:00,Books,Product_685,East,Agent_10,39,470.5,,Bank Transfer,21.0,4.5,15413.58
11648,2023-07-04 00:00:00,Electronics,Product_107,West,Agent_02,40,134.03,2.8,PayPal,40.0,1.4,5211.09
11649,2023-07-04 08:00:00,HOME,Product_607,North,Agent_01,18,427.41,13.4,Credit Card,61.0,4.2,6662.47
11650,2023-07-04 16:00:00,Clothing,Product_575,East,Agent_15,9,432.43,30.0,PayPal,62.0,1.7,2724.31
11651,2023-07-05 00:00:00,Electronics,Product_396,Central,Agent_14,33,387.4,25.1,Bank Transfer,36.0,1.1,9575.37
11652,2023-07-05 08:00:00,Sports,Product_263,Central,Agent_02,32,88.57,26.8,Cash,71.0,1.7,2074.66
11653,2023-07-05 16:00:00,Electronics,Product_584,West,Agent_07,17,411.79,24.7,Credit Card,62.0,4.1,5271.32
11654,2023-07-06 00:00:00,Home,Product_696,North,Agent_10,19,385.78,3.1,Credit Card,48.0,,7102.6
11655,2023-07-06 08:00:00,Clothing,Product_171,North,Agent_01,27,300.38,6.8,Debit Card,61.0,4.5,7558.76
11656,2023-07-06 16:00:00,Books,Product_666,Central,Agent_06,6,171.92,0.1,Cash,69.0,3.1,1030.49
11657,2023-07-07 00:00:00,Toys,Product_658,South,Agent_14,35,134.94,9.1,Cash,20.0,1.1,4293.12
11658,2023-07-07 08:00:00,Sports,Product_337,West,Agent_07,37,65.34,3.3,PayPal,,3.9,2337.8
11659,2023-07-07 16:00:00,Clothing,Product_203,,Agent_09,34,257.33,14.2,Credit Card,20.0,1.4,7506.83
11660,2023-07-08 00:00:00,Home,Product_309,Central,Agent_15,20,294.7,20.3,PayPal,31.0,4.2,4697.52
11661,2023-07-08 08:00:00,Sports,Product_653,Central,Agent_14,25,182.87,26.2,Cash,35.0,1.7,3373.95
11662,2023-07-08 16:00:00,Food,Product_927,South,Agent_08,4,240.3,22.5,Debit Card,44.0,,744.93
11663,2023-07-09 00:00:00,Electronics,Product_567,South,Agent_06,10,184.94,28.2,Credit Card,68.0,4.0,1327.87
11664,2023-07-09 08:00:00,Toys,Product_553,North,Agent_03,10,322.3,1.6,Cash,27.0,4.8,3171.43
11665,2023-07-09 16:00:00,Home,Product_367,West,Agent_08,24,451.12,0.4,Debit Card,66.0,2.5,10783.57
11666,2023-07-10 00:00:00,Food,Product_485,West,Agent_07,21,86.14,19.8,Bank Transfer,32.0,4.3,1450.77
11667,2023-07-10 08:00:00,CLOTHING,Product_874,Central,Agent_03,11,193.8,8.7,Cash,,1.8,1946.33
11668,2023-07-10 16:00:00,Books,Product_947,North,Agent_09,27,74.73,,Bank Transfer,26.0,4.2,1864.36
11669,2023-07-11 00:00:00,Sports,Product_486,West,Agent_12,16,314.35,9.9,PayPal,21.0,3.6,4531.67
11670,2023-07-11 08:00:00,Electronics,Product_976,North,Agent_02,26,365.79,8.1,Bank Transfer,32.0,1.8,8740.19
11671,2023-07-11 16:00:00,Sports,Product_358,North,Agent_03,30,466.3,15.3,Cash,68.0,2.2,11848.68
11672,2023-07-12 00:00:00,Toys,Product_382,Central,Agent_02,49,143.04,13.2,Bank Transfer,65.0,1.5,6083.78
11673,2023-07-12 08:00:00,Clothing,Product_725,North,Agent_13,16,475.35,15.4,Credit Card,25.0,2.5,6434.34
11674,2023-07-12 16:00:00,Sports,Product_974,South,Agent_01,7,36.32,20.2,Cash,66.0,1.8,202.88
11675,2023-07-13 00:00:00,Electronics,Product_139,South,Agent_04,16,303.49,11.6,Debit Card,70.0,3.6,4292.56
11676,2023-07-13 08:00:00,Clothing,Product_585,East,Agent_05,35,33.28,7.5,Bank Transfer,18.0,5.0,1077.44
11677,2023-07-13 16:00:00,Sports,Product_319,Central,Agent_13,16,447.42,5.0,Credit Card,24.0,1.0,6800.78
11678,2023-07-14 00:00:00,Books,Product_228,East,Agent_06,40,267.26,10.5,PayPal,70.0,3.2,9567.91
11679,2023-07-14 08:00:00,Home,Product_619,South,Agent_05,12,336.33,22.3,PayPal,48.0,3.3,3135.94
11680,2023-07-14 16:00:00,Clothing,Product_712,East,Agent_01,35,416.63,22.7,Bank Transfer,35.0,4.7,11271.92
11681,2023-07-15 00:00:00,Home,Product_991,Central,Agent_03,49,79.4,,PayPal,29.0,3.0,3112.48
11682,2023-07-15 08:00:00,Clothing,Product_787,Central,Agent_01,21,24.1,7.0,Debit Card,65.0,3.2,470.67
11683,2023-07-15 16:00:00,Books,Product_718,North,Agent_11,43,440.05,17.6,Cash,47.0,,15591.85
11684,2023-07-16 00:00:00,Home,Product_712,West,Agent_05,36,160.89,17.1,Credit Card,50.0,2.1,4801.6
11685,2023-07-16 08:00:00,Food,Product_359,North,Agent_05,48,68.84,14.5,Bank Transfer,64.0,,2825.19
11686,2023-07-16 16:00:00,Electronics,Product_465,Central,Agent_12,17,236.89,16.5,PayPal,24.0,2.6,3362.65
11687,2023-07-17 00:00:00,Food,Product_857,South,Agent_11,32,301.16,,Cash,,1.2,8210.83
11688,2023-07-17 08:00:00,Sports,Product_886,South,Agent_13,41,20.33,17.0,Debit Card,66.0,3.2,691.83
11689,2023-07-17 16:00:00,Books,Product_643,North,Agent_06,6,141.07,21.5,PayPal,20.0,2.2,664.44
11690,2023-07-18 00:00:00,Food,Product_748,Central,Agent_08,24,21.24,3.3,PayPal,60.0,3.1,492.94
11691,2023-07-18 08:00:00,Clothing,Product_623,South,Agent_10,27,213.07,22.5,Credit Card,23.0,1.5,4458.49
11692,2023-07-18 16:00:00,Sports,Product_913,Central,Agent_12,20,448.07,4.1,Debit Card,48.0,4.7,8593.98
11693,2023-07-19 00:00:00,Sports,Product_986,South,Agent_01,25,491.41,2.0,Debit Card,55.0,4.6,12039.54
11694,2023-07-19 08:00:00,FOOD,Product_115,,Agent_04,2,320.34,29.3,Bank Transfer,32.0,1.8,452.96
11695,2023-07-19 16:00:00,Food,Product_228,East,Agent_10,9,85.01,28.7,Credit Card,24.0,2.4,545.51
11696,2023-07-20 00:00:00,Books,Product_674,Central,Agent_11,28,453.4,1.8,Bank Transfer,60.0,3.5,12466.69
11697,2023-07-20 08:00:00,Electronics,Product_208,Central,Agent_01,38,260.54,13.3,Credit Card,47.0,1.4,8583.75
11698,2023-07-20 16:00:00,Food,Product_986,North,Agent_09,3,81.11,5.6,Debit Card,44.0,2.4,229.7
11699,2023-07-21 00:00:00,Toys,Product_632,East,Agent_11,20,461.25,14.6,Credit Card,34.0,,7878.15
11700,2023-07-21 08:00:00,Food,Product_769,West,Agent_07,6,379.95,24.9,Credit Card,72.0,4.7,1712.05
11701,2023-07-21 16:00:00,Home,Product_368,North,Agent_07,39,367.19,28.5,Credit Card,35.0,4.4,10239.09
11702,2023-07-22 00:00:00,Clothing,Product_261,West,Agent_12,33,356.04,,Cash,39.0,3.3,9516.95
11703,2023-07-22 08:00:00,Toys,Product_359,South,Agent_05,1,104.17,10.6,Cash,73.0,3.1,93.13
11704,2023-07-22 16:00:00,Toys,Product_201,West,Agent_07,37,109.45,18.1,Debit Card,70.0,4.7,3316.66
11705,2023-07-23 00:00:00,Home,Product_605,Central,Agent_12,6,345.71,9.4,Credit Card,43.0,4.7,1879.28
11706,2023-07-23 08:00:00,Home,Product_834,West,Agent_15,45,113.76,27.3,Debit Card,68.0,4.9,3721.66
11707,2023-07-23 16:00:00,Sports,Product_670,North,Agent_02,34,222.14,26.1,Cash,44.0,1.5,5581.49
11708,2023-07-24 00:00:00,Electronics,Product_346,North,Agent_14,47,392.09,16.7,Credit Card,57.0,1.6,15350.72
11709,2023-07-24 08:00:00,Clothing,Product_739,West,Agent_13,15,393.06,9.7,Bank Transfer,41.0,3.7,5324.0
11710,2023-07-24 16:00:00,Books,Product_894,North,Agent_04,45,229.36,8.8,Cash,69.0,3.2,9412.93
11711,2023-07-25 00:00:00,Toys,Product_936,North,Agent_14,26,397.13,1.0,Cash,,1.1,10222.13
11712,2023-07-25 08:00:00,Books,Product_636,West,Agent_14,14,420.12,24.5,Cash,38.0,1.2,4440.67
11713,2023-07-25 16:00:00,Food,Product_230,East,Agent_07,7,329.11,13.5,Credit Card,46.0,4.6,1992.76
11714,2023-07-26 00:00:00,Food,Product_452,East,Agent_03,46,118.07,9.8,PayPal,60.0,4.5,4898.96
11715,2023-07-26 08:00:00,Books,Product_295,South,Agent_02,31,140.64,14.1,Bank Transfer,,,3745.1
11716,2023-07-26 16:00:00,Food,Product_892,North,Agent_10,24,160.85,24.6,Bank Transfer,20.0,4.6,2910.74
11717,2023-07-27 00:00:00,Electronics,Product_765,West,Agent_02,31,62.82,3.7,Debit Card,48.0,3.4,1875.37
11718,2023-07-27 08:00:00,Home,Product_481,North,Agent_13,29,140.21,25.7,Credit Card,72.0,4.2,3021.1
11719,2023-07-27 16:00:00,Food,Product_744,Central,Agent_01,42,108.71,26.9,Cash,44.0,2.7,3337.61
11720,2023-07-28 00:00:00,Sports,Product_326,,Agent_05,32,230.39,28.4,PayPal,63.0,1.5,5278.7
11721,2023-07-28 08:00:00,Food,Product_800,North,Agent_12,17,454.68,11.9,Credit Card,44.0,2.7,6809.74
11722,2023-07-28 16:00:00,Clothing,Product_575,East,Agent_06,14,56.72,6.5,Credit Card,,2.8,742.46
11723,2023-07-29 00:00:00,Electronics,Product_576,West,Agent_06,40,361.53,11.2,PayPal,74.0,3.2,12841.55
11724,2023-07-29 08:00:00,Clothing,Product_364,North,Agent_09,36,345.21,10.0,Cash,50.0,1.4,11184.8
11725,2023-07-29 16:00:00,Clothing,Product_471,East,Agent_04,48,52.4,5.3,Credit Card,50.0,5.0,2381.89
11726,2023-07-30 00:00:00,Sports,Product_585,South,Agent_01,24,461.67,18.2,Bank Transfer,43.0,,9063.51
11727,2023-07-30 08:00:00,Electronics,Product_533,East,Agent_06,45,286.39,14.3,Bank Transfer,45.0,1.8,11044.63
11728,2023-07-30 16:00:00,Electronics,Product_745,East,Agent_15,27,185.04,26.0,PayPal,61.0,3.1,3697.1
11729,2023-07-31 00:00:00,Electronics,Product_310,,Agent_05,25,379.49,1.0,Cash,60.0,,9392.38
11730,2023-07-31 08:00:00,Electronics,Product_671,North,Agent_10,32,132.4,19.3,PayPal,48.0,2.8,3419.1
11731,2023-07-31 16:00:00,Electronics,Product_476,North,Agent_06,18,348.29,22.9,Credit Card,70.0,4.1,4833.57
11732,2023-08-01 00:00:00,Sports,Product_494,South,Agent_03,46,24.66,22.8,Bank Transfer,18.0,3.1,875.73
11733,2023-08-01 08:00:00,Food,Product_549,Central,Agent_02,18,420.51,26.6,Debit Card,37.0,3.4,5555.78
11734,2023-08-01 16:00:00,Clothing,Product_463,Central,Agent_06,37,226.84,21.9,PayPal,29.0,3.9,6555.0
11735,2023-08-02 00:00:00,Electronics,Product_975,Central,Agent_13,26,320.16,,Debit Card,34.0,1.1,6010.04
11736,2023-08-02 08:00:00,Toys,Product_556,South,Agent_01,9,114.51,10.0,Debit Card,,3.3,927.53
11737,2023-08-02 16:00:00,Food,Product_824,Central,Agent_07,35,340.15,15.1,Bank Transfer,51.0,4.5,10107.56
11738,2023-08-03 00:00:00,Food,Product_827,Central,Agent_07,8,387.26,0.4,PayPal,67.0,1.1,3085.69
11739,2023-08-03 08:00:00,Clothing,Product_325,East,Agent_10,20,239.24,0.2,Debit Card,33.0,2.6,4775.23
11740,2023-08-03 16:00:00,Sports,Product_230,North,Agent_13,42,310.77,7.2,Credit Card,,4.7,12112.57
11741,2023-08-04 00:00:00,Books,Product_687,North,Agent_07,22,230.88,3.0,Cash,25.0,2.4,4926.98
11742,2023-08-04 08:00:00,Books,Product_575,East,Agent_15,19,447.58,7.8,Cash,51.0,2.8,7840.71
11743,2023-08-04 16:00:00,Food,Product_897,East,Agent_12,30,251.45,5.3,Bank Transfer,63.0,4.9,7143.69
11744,2023-08-05 00:00:00,Home,Product_376,East,Agent_11,28,421.7,0.9,PayPal,42.0,1.8,11701.33
11745,2023-08-05 08:00:00,Home,Product_255,North,Agent_10,35,401.67,27.3,PayPal,32.0,1.3,10220.49
11746,2023-08-05 16:00:00,Clothing,Product_859,,Agent_01,43,208.2,0.2,Cash,45.0,,8934.69
11747,2023-08-06 00:00:00,Books,Product_317,East,Agent_15,11,118.89,22.1,Credit Card,26.0,4.5,1018.77
11748,2023-08-06 08:00:00,Food,Product_289,South,Agent_04,31,206.01,4.6,Cash,19.0,2.9,6092.54
11749,2023-08-06 16:00:00,Sports,Product_516,East,Agent_13,49,413.98,27.4,Cash,34.0,3.1,14726.92
11750,2023-08-07 00:00:00,Books,Product_774,West,Agent_07,48,117.68,26.8,PayPal,27.0,4.3,4134.8
11751,2023-08-07 08:00:00,Food,Product_791,East,Agent_11,39,264.6,19.6,Debit Card,26.0,4.0,8296.8
11752,2023-08-07 16:00:00,Food,Product_645,North,Agent_09,36,404.02,20.2,Credit Card,48.0,2.1,11606.69
11753,2023-08-08 00:00:00,Electronics,Product_140,East,Agent_05,30,179.97,0.2,PayPal,19.0,1.1,5388.3
11754,2023-08-08 08:00:00,Sports,Product_406,West,Agent_13,23,322.89,29.5,Cash,,2.9,5235.66
11755,2023-08-08 16:00:00,Electronics,Product_437,South,Agent_02,19,126.59,26.3,Debit Card,36.0,4.4,1772.64
11756,2023-08-09 00:00:00,Clothing,Product_413,Central,Agent_07,12,59.09,26.9,Credit Card,34.0,4.6,518.34
